Begin Mid, Begin Up, Begin Down, End Mid, End Up, End Down
2087.93, 2087.93, 2087.93, 2088.08, 2088.08, 2088.08
2088.11, 2088.11, 2088.11, 2088.25, 2088.26, 2088.26
2088.28, 2088.28, 2088.29, 2088.44, 2088.44, 2088.44
2088.46, 2088.46, 2088.46, 2088.61, 2088.61, 2088.61
2088.63, 2088.63, 2088.63, 2088.78, 2088.78, 2088.78
2088.81, 2088.81, 2088.81, 2088.95, 2088.95, 2088.96
2088.99, 2088.99, 2088.99, 2089.14, 2089.14, 2089.14
2089.16, 2089.16, 2089.16, 2089.31, 2089.31, 2089.31
2089.34, 2089.34, 2089.34, 2089.48, 2089.48, 2089.48
2089.51, 2089.51, 2089.51, 2089.66, 2089.66, 2089.66
2089.68, 2089.68, 2089.68, 2089.83, 2089.83, 2089.83
2089.85, 2089.85, 2089.85, 2090, 2090, 2090
2090.03, 2090.03, 2090.03, 2090.2, 2090.19, 2090.19
2090.22, 2090.22, 2090.22, 2090.37, 2090.38, 2090.37
2090.4, 2090.4, 2090.4, 2090.56, 2090.57, 2090.57
2090.59, 2090.59, 2090.59, 2090.73, 2090.74, 2090.74
2090.77, 2090.77, 2090.77, 2090.92, 2090.92, 2090.92
2090.94, 2090.94, 2090.94, 2091.09, 2091.09, 2091.09
2091.11, 2091.11, 2091.11, 2091.26, 2091.26, 2091.26
2091.29, 2091.29, 2091.29, 2091.43, 2091.43, 2091.43
2091.46, 2091.46, 2091.46, 2091.6, 2091.6, 2091.6
2091.63, 2091.63, 2091.63, 2091.77, 2091.77, 2091.78
2091.81, 2091.81, 2091.81, 2091.96, 2091.96, 2091.96
2091.98, 2091.98, 2091.98, 2092.14, 2092.12, 2092.13
2092.16, 2092.16, 2092.16, 2092.31, 2092.31, 2092.31
2092.34, 2092.34, 2092.34, 2092.5, 2092.5, 2092.48
2092.52, 2092.52, 2092.52, 2092.67, 2092.67, 2092.67
2092.69, 2092.69, 2092.69, 2092.85, 2092.85, 2092.85
2092.87, 2092.87, 2092.87, 2093.01, 2093.02, 2093.02
2093.04, 2093.04, 2093.05, 2093.2, 2093.2, 2093.2
2093.23, 2093.23, 2093.23, 2093.42, 2093.42, 2093.38
2093.45, 2093.45, 2093.45, 2093.63, 2093.64, 2093.59
2093.66, 2093.66, 2093.66, 2093.85, 2093.85, 2093.81
2093.87, 2093.87, 2093.87, 2094.07, 2094.07, 2094.02
2094.1, 2094.1, 2094.1, 2094.31, 2094.32, 2094.26
2094.34, 2094.34, 2094.34, 2094.53, 2094.53, 2094.49
2094.55, 2094.56, 2094.56, 2094.74, 2094.75, 2094.71
2094.77, 2094.77, 2094.77, 2094.96, 2094.96, 2094.92
2094.99, 2094.99, 2094.99, 2095.18, 2095.18, 2095.14
2095.21, 2095.21, 2095.21, 2095.4, 2095.4, 2095.36
2095.42, 2095.42, 2095.42, 2095.62, 2095.61, 2095.57
2095.65, 2095.65, 2095.65, 2095.85, 2095.85, 2095.8
2095.88, 2095.88, 2095.88, 2096.07, 2096.07, 2096.03
2096.09, 2096.09, 2096.09, 2096.29, 2096.29, 2096.25
2096.31, 2096.31, 2096.31, 2096.5, 2096.5, 2096.46
2096.53, 2096.53, 2096.53, 2096.72, 2096.72, 2096.68
2096.74, 2096.74, 2096.74, 2096.93, 2096.93, 2096.89
2096.95, 2096.95, 2096.96, 2097.15, 2097.15, 2097.15
2097.17, 2097.17, 2097.17, 2097.36, 2097.37, 2097.36
2097.39, 2097.39, 2097.39, 2097.59, 2097.59, 2097.59
2097.61, 2097.61, 2097.61, 2097.8, 2097.8, 2097.8
2097.83, 2097.83, 2097.83, 2098.07, 2098.07, 2098.02
2098.09, 2098.09, 2098.09, 2098.36, 2098.35, 2098.35
2098.38, 2098.38, 2098.38, 2098.57, 2098.58, 2098.59
2098.61, 2098.61, 2098.61, 2098.81, 2098.81, 2098.81
2098.84, 2098.84, 2098.84, 2099.07, 2099.08, 2099.04
2099.1, 2099.1, 2099.1, 2099.3, 2099.3, 2099.3
2099.32, 2099.32, 2099.32, 2099.52, 2099.52, 2099.52
2099.54, 2099.54, 2099.54, 2099.74, 2099.74, 2099.74
2099.76, 2099.76, 2099.76, 2099.94, 2099.94, 2099.91
2099.97, 2099.97, 2099.97, 2100.15, 2100.16, 2100.12
2100.18, 2100.18, 2100.18, 2100.37, 2100.37, 2100.33
2100.4, 2100.4, 2100.4, 2100.59, 2100.59, 2100.55
2100.61, 2100.61, 2100.61, 2100.8, 2100.8, 2100.76
2100.83, 2100.83, 2100.83, 2101.02, 2101.02, 2100.98
2101.04, 2101.04, 2101.04, 2101.23, 2101.23, 2101.19
2101.25, 2101.25, 2101.25, 2101.45, 2101.45, 2101.4
2101.47, 2101.47, 2101.47, 2101.66, 2101.66, 2101.62
2101.68, 2101.68, 2101.68, 2101.87, 2101.87, 2101.83
2101.9, 2101.9, 2101.9, 2102.09, 2102.08, 2102.05
2102.11, 2102.11, 2102.11, 2102.32, 2102.33, 2102.27
2102.35, 2102.35, 2102.35, 2102.54, 2102.54, 2102.51
2102.58, 2102.58, 2102.59, 2102.77, 2102.77, 2102.77
2102.8, 2102.8, 2102.8, 2102.98, 2102.99, 2102.95
2103.01, 2103.01, 2103.01, 2103.2, 2103.21, 2103.17
2103.23, 2103.23, 2103.23, 2103.43, 2103.43, 2103.38
2103.45, 2103.45, 2103.45, 2103.64, 2103.64, 2103.6
2103.66, 2103.66, 2103.66, 2103.85, 2103.86, 2103.81
2103.88, 2103.88, 2103.88, 2104.07, 2104.07, 2104.03
2104.09, 2104.09, 2104.09, 2104.28, 2104.28, 2104.24
2104.33, 2104.33, 2104.33, 2104.52, 2104.52, 2104.48
2104.54, 2104.54, 2104.54, 2104.73, 2104.73, 2104.69
2104.75, 2104.75, 2104.75, 2104.94, 2104.94, 2104.9
2104.97, 2104.97, 2104.97, 2105.15, 2105.16, 2105.11
2105.18, 2105.18, 2105.18, 2105.37, 2105.37, 2105.33
2105.39, 2105.39, 2105.39, 2105.59, 2105.59, 2105.59
2105.61, 2105.61, 2105.61, 2105.83, 2105.83, 2105.83
2105.85, 2105.85, 2105.85, 2106.04, 2106.04, 2106.04
2106.06, 2106.06, 2106.06, 2106.28, 2106.29, 2106.29
2106.32, 2106.32, 2106.32, 2106.53, 2106.53, 2106.53
2106.56, 2106.56, 2106.56, 2106.77, 2106.78, 2106.77
2106.8, 2106.8, 2106.8, 2107.02, 2107.02, 2107.02
2107.05, 2107.05, 2107.05, 2107.27, 2107.27, 2107.27
2107.29, 2107.29, 2107.29, 2107.51, 2107.51, 2107.51
2107.53, 2107.53, 2107.53, 2107.75, 2107.75, 2107.75
2107.78, 2107.78, 2107.78, 2107.99, 2107.99, 2107.99
2108.01, 2108.01, 2108.01, 2108.23, 2108.23, 2108.24
2108.26, 2108.26, 2108.26, 2108.48, 2108.48, 2108.48
2108.5, 2108.5, 2108.5, 2108.72, 2108.72, 2108.72
2108.74, 2108.74, 2108.74, 2108.97, 2108.96, 2108.96
2108.99, 2108.99, 2108.99, 2109.21, 2109.21, 2109.21
2109.24, 2109.24, 2109.24, 2109.46, 2109.46, 2109.46
2109.48, 2109.48, 2109.48, 2109.69, 2109.7, 2109.65
2109.73, 2109.73, 2109.73, 2109.94, 2109.94, 2109.89
2109.96, 2109.96, 2109.96, 2110.18, 2110.17, 2110.12
2110.19, 2110.19, 2110.2, 2110.41, 2110.41, 2110.37
2110.44, 2110.44, 2110.44, 2110.66, 2110.66, 2110.61
2110.68, 2110.68, 2110.68, 2110.91, 2110.9, 2110.85
2110.93, 2110.93, 2110.93, 2111.14, 2111.14, 2111.1
2111.17, 2111.17, 2111.17, 2111.39, 2111.39, 2111.34
2111.42, 2111.42, 2111.42, 2111.63, 2111.63, 2111.59
2111.66, 2111.66, 2111.66, 2111.88, 2111.87, 2111.82
2111.9, 2111.9, 2111.9, 2112.12, 2112.11, 2112.06
2112.14, 2112.14, 2112.15, 2112.36, 2112.36, 2112.32
2112.38, 2112.38, 2112.39, 2112.59, 2112.59, 2112.58
2112.61, 2112.61, 2112.61, 2112.83, 2112.83, 2112.79
2112.85, 2112.85, 2112.85, 2113.06, 2113.06, 2113.02
2113.09, 2113.09, 2113.09, 2113.3, 2113.3, 2113.25
2113.32, 2113.32, 2113.32, 2113.53, 2113.53, 2113.49
2113.56, 2113.56, 2113.56, 2113.77, 2113.77, 2113.72
2113.79, 2113.79, 2113.79, 2114.01, 2114.01, 2113.96
2114.03, 2114.03, 2114.03, 2114.27, 2114.26, 2114.21
2114.3, 2114.3, 2114.32, 2114.51, 2114.51, 2114.51
2114.55, 2114.55, 2114.56, 2114.76, 2114.76, 2114.75
2114.78, 2114.78, 2114.78, 2114.99, 2114.99, 2114.95
2115.02, 2115.02, 2115.02, 2115.23, 2115.23, 2115.18
2115.25, 2115.25, 2115.25, 2115.46, 2115.46, 2115.42
2115.48, 2115.48, 2115.48, 2115.7, 2115.7, 2115.66
2115.72, 2115.72, 2115.72, 2115.94, 2115.94, 2115.89
2115.96, 2115.96, 2115.96, 2116.17, 2116.18, 2116.13
2116.2, 2116.2, 2116.2, 2116.42, 2116.42, 2116.36
2116.45, 2116.45, 2116.45, 2116.66, 2116.66, 2116.61
2116.68, 2116.68, 2116.68, 2116.89, 2116.89, 2116.85
2116.92, 2116.92, 2116.92, 2117.12, 2117.13, 2117.08
2117.15, 2117.16, 2117.16, 2117.37, 2117.37, 2117.32
2117.39, 2117.39, 2117.39, 2117.6, 2117.6, 2117.56
2117.62, 2117.62, 2117.62, 2117.83, 2117.83, 2117.78
2117.86, 2117.86, 2117.86, 2118.06, 2118.06, 2118.02
2118.08, 2118.08, 2118.08, 2118.32, 2118.33, 2118.28
2118.36, 2118.36, 2118.36, 2118.56, 2118.57, 2118.52
2118.59, 2118.59, 2118.59, 2118.8, 2118.8, 2118.76
2118.82, 2118.82, 2118.82, 2119.03, 2119.04, 2118.99
2119.06, 2119.06, 2119.06, 2119.27, 2119.27, 2119.23
2119.3, 2119.3, 2119.3, 2119.5, 2119.5, 2119.46
2119.53, 2119.53, 2119.53, 2119.74, 2119.75, 2119.69
2119.77, 2119.77, 2119.77, 2119.98, 2119.99, 2119.94
2120.01, 2120.01, 2120.01, 2120.22, 2120.22, 2120.17
2120.24, 2120.24, 2120.24, 2120.44, 2120.44, 2120.41
2120.46, 2120.46, 2120.46, 2120.66, 2120.66, 2120.66
2120.68, 2120.68, 2120.68, 2120.88, 2120.87, 2120.88
2120.9, 2120.9, 2120.9, 2121.1, 2121.1, 2121.1
2121.13, 2121.13, 2121.13, 2121.32, 2121.32, 2121.32
2121.34, 2121.34, 2121.34, 2121.55, 2121.54, 2121.54
2121.57, 2121.57, 2121.57, 2121.77, 2121.77, 2121.77
2121.79, 2121.79, 2121.79, 2121.99, 2121.99, 2121.99
2122.01, 2122.01, 2122.03, 2122.29, 2122.26, 2122.36
2122.39, 2122.39, 2122.4, 2122.68, 2122.68, 2122.75
2122.78, 2122.78, 2122.79, 2123.02, 2123.06, 2123
2123.08, 2123.08, 2123.1, 2123.28, 2123.28, 2123.34
2123.37, 2123.37, 2123.37, 2123.56, 2123.56, 2123.59
2123.62, 2123.63, 2123.63, 2123.82, 2123.9, 2123.86
2123.92, 2123.93, 2123.93, 2124.16, 2124.16, 2124.16
2124.19, 2124.19, 2124.21, 2124.39, 2124.43, 2124.43
2124.47, 2124.47, 2124.48, 2124.66, 2124.66, 2124.7
2124.73, 2124.73, 2124.73, 2124.93, 2124.96, 2124.93
2124.99, 2124.99, 2124.99, 2125.19, 2125.19, 2125.19
2125.22, 2125.22, 2125.22, 2125.41, 2125.41, 2125.41
2125.43, 2125.43, 2125.43, 2125.63, 2125.63, 2125.63
2125.65, 2125.65, 2125.66, 2125.85, 2125.85, 2125.86
2125.88, 2125.88, 2125.88, 2126.08, 2126.08, 2126.08
2126.1, 2126.1, 2126.1, 2126.32, 2126.32, 2126.32
2126.34, 2126.34, 2126.34, 2126.54, 2126.54, 2126.54
2126.57, 2126.57, 2126.57, 2126.77, 2126.77, 2126.77
2126.79, 2126.79, 2126.79, 2126.99, 2126.98, 2126.98
2127.01, 2127.01, 2127.01, 2127.21, 2127.21, 2127.21
2127.23, 2127.23, 2127.23, 2127.44, 2127.44, 2127.44
2127.46, 2127.46, 2127.46, 2127.66, 2127.66, 2127.66
2127.68, 2127.68, 2127.68, 2127.87, 2127.87, 2127.83
2127.9, 2127.9, 2127.9, 2128.09, 2128.09, 2128.04
2128.12, 2128.12, 2128.12, 2128.31, 2128.33, 2128.26
2128.35, 2128.36, 2128.36, 2128.54, 2128.55, 2128.51
2128.57, 2128.57, 2128.57, 2128.77, 2128.76, 2128.72
2128.79, 2128.79, 2128.79, 2128.98, 2128.98, 2128.94
2129.01, 2129.01, 2129.01, 2129.21, 2129.2, 2129.2
2129.23, 2129.23, 2129.23, 2129.43, 2129.43, 2129.43
2129.45, 2129.45, 2129.45, 2129.64, 2129.64, 2129.64
2129.67, 2129.67, 2129.67, 2129.86, 2129.86, 2129.86
2129.89, 2129.89, 2129.89, 2130.08, 2130.08, 2130.08
2130.11, 2130.11, 2130.11, 2130.31, 2130.32, 2130.31
2130.34, 2130.34, 2130.34, 2130.54, 2130.54, 2130.54
2130.56, 2130.56, 2130.56, 2130.75, 2130.75, 2130.75
2130.78, 2130.78, 2130.78, 2130.99, 2130.99, 2130.98
2131.01, 2131.01, 2131.01, 2131.23, 2131.23, 2131.24
2131.26, 2131.26, 2131.26, 2131.53, 2131.53, 2131.48
2131.56, 2131.56, 2131.56, 2131.77, 2131.76, 2131.76
2131.79, 2131.79, 2131.79, 2131.95, 2131.95, 2131.96
2131.98, 2131.98, 2131.98, 2132.15, 2132.15, 2132.16
2132.18, 2132.18, 2132.18, 2132.34, 2132.34, 2132.34
2132.36, 2132.36, 2132.36, 2132.53, 2132.53, 2132.53
2132.56, 2132.56, 2132.56, 2132.72, 2132.72, 2132.72
2132.75, 2132.75, 2132.75, 2132.92, 2132.92, 2132.92
2132.94, 2132.94, 2132.94, 2133.1, 2133.1, 2133.1
2133.13, 2133.13, 2133.13, 2133.29, 2133.29, 2133.29
2133.31, 2133.31, 2133.31, 2133.48, 2133.48, 2133.48
2133.5, 2133.5, 2133.5, 2133.67, 2133.67, 2133.67
2133.69, 2133.69, 2133.69, 2133.85, 2133.86, 2133.85
2133.88, 2133.88, 2133.88, 2134.04, 2134.04, 2134.04
2134.06, 2134.06, 2134.07, 2134.24, 2134.25, 2134.25
2134.28, 2134.28, 2134.28, 2134.45, 2134.45, 2134.45
2134.47, 2134.47, 2134.47, 2134.64, 2134.64, 2134.64
2134.66, 2134.66, 2134.66, 2134.83, 2134.83, 2134.83
2134.85, 2134.85, 2134.85, 2135.02, 2135.02, 2135.02
2135.04, 2135.04, 2135.04, 2135.2, 2135.2, 2135.21
2135.23, 2135.23, 2135.23, 2135.4, 2135.4, 2135.4
2135.42, 2135.42, 2135.42, 2135.58, 2135.59, 2135.58
2135.61, 2135.61, 2135.61, 2135.77, 2135.77, 2135.77
2135.79, 2135.79, 2135.79, 2135.96, 2135.96, 2135.96
2135.99, 2135.99, 2135.99, 2136.15, 2136.15, 2136.15
2136.17, 2136.17, 2136.17, 2136.34, 2136.33, 2136.34
2136.36, 2136.36, 2136.36, 2136.53, 2136.54, 2136.53
2136.56, 2136.56, 2136.56, 2136.72, 2136.72, 2136.73
2136.75, 2136.75, 2136.75, 2136.91, 2136.92, 2136.91
2136.94, 2136.94, 2136.94, 2137.11, 2137.11, 2137.11
2137.13, 2137.13, 2137.13, 2137.29, 2137.29, 2137.29
2137.32, 2137.32, 2137.32, 2137.48, 2137.48, 2137.48
2137.5, 2137.5, 2137.5, 2137.67, 2137.67, 2137.67
2137.69, 2137.69, 2137.69, 2137.86, 2137.86, 2137.85
2137.88, 2137.88, 2137.88, 2138.05, 2138.04, 2138.04
2138.07, 2138.07, 2138.07, 2138.24, 2138.25, 2138.24
2138.27, 2138.27, 2138.27, 2138.43, 2138.44, 2138.43
2138.46, 2138.46, 2138.46, 2138.63, 2138.63, 2138.63
2138.66, 2138.66, 2138.66, 2138.82, 2138.82, 2138.82
2138.85, 2138.85, 2138.85, 2139.01, 2139.01, 2139.01
2139.04, 2139.04, 2139.04, 2139.2, 2139.2, 2139.2
2139.23, 2139.23, 2139.23, 2139.39, 2139.39, 2139.39
2139.41, 2139.41, 2139.41, 2139.58, 2139.58, 2139.58
2139.6, 2139.6, 2139.61, 2139.77, 2139.77, 2139.77
2139.79, 2139.79, 2139.79, 2139.96, 2139.96, 2139.96
2139.98, 2139.98, 2139.98, 2140.14, 2140.14, 2140.14
2140.16, 2140.16, 2140.16, 2140.33, 2140.33, 2140.33
2140.35, 2140.35, 2140.35, 2140.51, 2140.51, 2140.51
2140.53, 2140.53, 2140.53, 2140.7, 2140.7, 2140.7
2140.72, 2140.72, 2140.72, 2140.89, 2140.89, 2140.9
2140.92, 2140.92, 2140.92, 2141.08, 2141.08, 2141.08
2141.11, 2141.11, 2141.11, 2141.28, 2141.28, 2141.28
2141.31, 2141.31, 2141.31, 2141.48, 2141.48, 2141.48
2141.5, 2141.5, 2141.5, 2141.67, 2141.67, 2141.67
2141.69, 2141.69, 2141.69, 2141.86, 2141.86, 2141.85
2141.89, 2141.89, 2141.89, 2142.05, 2142.05, 2142.05
2142.08, 2142.08, 2142.08, 2142.25, 2142.27, 2142.25
2142.29, 2142.29, 2142.29, 2142.46, 2142.46, 2142.46
2142.48, 2142.48, 2142.48, 2142.64, 2142.64, 2142.64
2142.66, 2142.66, 2142.66, 2142.83, 2142.83, 2142.83
2142.85, 2142.85, 2142.86, 2143.02, 2143.02, 2143.02
2143.04, 2143.04, 2143.04, 2143.2, 2143.2, 2143.2
2143.23, 2143.23, 2143.23, 2143.4, 2143.4, 2143.4
2143.42, 2143.42, 2143.42, 2143.59, 2143.59, 2143.59
2143.61, 2143.61, 2143.61, 2143.77, 2143.77, 2143.77
2143.8, 2143.8, 2143.8, 2143.96, 2143.97, 2143.96
2143.99, 2143.99, 2143.99, 2144.16, 2144.16, 2144.16
2144.18, 2144.18, 2144.18, 2144.35, 2144.35, 2144.35
2144.37, 2144.37, 2144.37, 2144.54, 2144.54, 2144.54
2144.56, 2144.56, 2144.57, 2144.83, 2144.83, 2144.78
2144.85, 2144.85, 2144.85, 2145.06, 2145.06, 2145.06
2145.09, 2145.09, 2145.09, 2145.3, 2145.31, 2145.31
2145.33, 2145.33, 2145.33, 2145.53, 2145.53, 2145.53
2145.56, 2145.56, 2145.56, 2145.75, 2145.75, 2145.75
2145.78, 2145.78, 2145.78, 2145.98, 2146.03, 2145.98
2146.08, 2146.08, 2146.08, 2146.29, 2146.29, 2146.3
2146.35, 2146.35, 2146.35, 2146.55, 2146.55, 2146.55
2146.6, 2146.6, 2146.6, 2146.8, 2146.8, 2146.8
2146.85, 2146.85, 2146.85, 2147.05, 2147.05, 2147.05
2147.1, 2147.1, 2147.1, 2147.34, 2147.35, 2147.3
2147.39, 2147.39, 2147.4, 2147.64, 2147.64, 2147.6
2147.68, 2147.68, 2147.68, 2148.01, 2148.02, 2147.93
2148.06, 2148.08, 2148.08, 2148.35, 2148.4, 2148.31
2148.44, 2148.46, 2148.46, 2148.69, 2148.74, 2148.69
2148.79, 2148.8, 2148.8, 2148.99, 2149.05, 2149.06
2149.12, 2149.13, 2149.14, 2149.31, 2149.37, 2149.37
2149.43, 2149.44, 2149.44, 2149.62, 2149.67, 2149.66
2149.71, 2149.71, 2149.71, 2149.9, 2149.91, 2149.91
2149.94, 2149.94, 2149.95, 2150.19, 2150.19, 2150.19
2150.22, 2150.22, 2150.22, 2150.42, 2150.42, 2150.42
2150.45, 2150.45, 2150.45, 2150.64, 2150.65, 2150.65
2150.68, 2150.68, 2150.68, 2150.88, 2150.88, 2150.89
2150.92, 2150.92, 2150.92, 2151.12, 2151.12, 2151.09
2151.15, 2151.15, 2151.15, 2151.36, 2151.36, 2151.31
2151.39, 2151.39, 2151.39, 2151.59, 2151.59, 2151.54
2151.62, 2151.62, 2151.62, 2151.82, 2151.82, 2151.78
2151.84, 2151.84, 2151.84, 2152.05, 2152.05, 2152.01
2152.08, 2152.08, 2152.08, 2152.29, 2152.29, 2152.24
2152.31, 2152.31, 2152.31, 2152.51, 2152.51, 2152.47
2152.54, 2152.54, 2152.54, 2152.75, 2152.75, 2152.71
2152.77, 2152.77, 2152.77, 2152.98, 2153.01, 2152.92
2153.03, 2153.03, 2153.03, 2153.24, 2153.24, 2153.2
2153.26, 2153.26, 2153.27, 2153.48, 2153.49, 2153.44
2153.51, 2153.51, 2153.52, 2153.71, 2153.71, 2153.76
2153.78, 2153.78, 2153.79, 2154, 2154, 2154
2154.03, 2154.03, 2154.03, 2154.25, 2154.24, 2154.25
2154.28, 2154.28, 2154.28, 2154.52, 2154.52, 2154.48
2154.54, 2154.54, 2154.55, 2154.74, 2154.74, 2154.74
2154.77, 2154.77, 2154.77, 2154.96, 2154.96, 2154.96
2154.99, 2154.99, 2154.99, 2155.19, 2155.19, 2155.18
2155.21, 2155.21, 2155.21, 2155.41, 2155.41, 2155.41
2155.43, 2155.43, 2155.43, 2155.67, 2155.67, 2155.63
2155.69, 2155.69, 2155.7, 2155.9, 2155.97, 2155.9
2155.99, 2155.99, 2155.99, 2156.28, 2156.28, 2156.19
2156.3, 2156.3, 2156.3, 2156.54, 2156.58, 2156.5
2156.61, 2156.61, 2156.61, 2156.84, 2156.89, 2156.8
2156.92, 2156.92, 2156.92, 2157.16, 2157.16, 2157.11
2157.18, 2157.18, 2157.18, 2157.37, 2157.41, 2157.37
2157.44, 2157.44, 2157.44, 2157.63, 2157.67, 2157.63
2157.7, 2157.7, 2157.7, 2157.89, 2157.94, 2157.89
2157.96, 2157.96, 2157.97, 2158.15, 2158.22, 2158.16
2158.24, 2158.24, 2158.26, 2158.44, 2158.44, 2158.48
2158.51, 2158.51, 2158.51, 2158.7, 2158.7, 2158.7
2158.74, 2158.74, 2158.74, 2158.94, 2158.94, 2158.94
2158.97, 2158.97, 2158.97, 2159.17, 2159.17, 2159.17
2159.2, 2159.2, 2159.2, 2159.39, 2159.39, 2159.39
2159.41, 2159.41, 2159.42, 2159.63, 2159.61, 2159.61
2159.65, 2159.65, 2159.65, 2159.88, 2159.85, 2159.83
2159.9, 2159.9, 2159.9, 2160.09, 2160.09, 2160.09
2160.12, 2160.12, 2160.12, 2160.31, 2160.31, 2160.31
2160.34, 2160.34, 2160.34, 2160.54, 2160.54, 2160.54
2160.56, 2160.56, 2160.56, 2160.76, 2160.76, 2160.76
2160.78, 2160.78, 2160.78, 2160.97, 2160.97, 2160.97
2161, 2161, 2161, 2161.19, 2161.19, 2161.19
2161.22, 2161.22, 2161.22, 2161.42, 2161.42, 2161.42
2161.45, 2161.45, 2161.45, 2161.64, 2161.64, 2161.64
2161.67, 2161.67, 2161.67, 2161.87, 2161.87, 2161.87
2161.89, 2161.89, 2161.89, 2162.09, 2162.08, 2162.09
2162.11, 2162.11, 2162.11, 2162.33, 2162.34, 2162.32
2162.37, 2162.37, 2162.37, 2162.59, 2162.59, 2162.59
2162.61, 2162.61, 2162.62, 2162.83, 2162.83, 2162.83
2162.86, 2162.86, 2162.86, 2163.07, 2163.07, 2163.07
2163.1, 2163.1, 2163.1, 2163.32, 2163.32, 2163.32
2163.35, 2163.35, 2163.35, 2163.51, 2163.51, 2163.52
2163.54, 2163.54, 2163.54, 2163.71, 2163.71, 2163.71
2163.73, 2163.73, 2163.73, 2163.9, 2163.9, 2163.9
2163.92, 2163.92, 2163.92, 2164.08, 2164.08, 2164.08
2164.11, 2164.11, 2164.11, 2164.28, 2164.27, 2164.28
2164.3, 2164.3, 2164.3, 2164.47, 2164.47, 2164.47
2164.49, 2164.49, 2164.49, 2164.66, 2164.66, 2164.66
2164.68, 2164.68, 2164.69, 2164.85, 2164.85, 2164.85
2164.87, 2164.87, 2164.88, 2165.05, 2165.05, 2165.05
2165.07, 2165.07, 2165.07, 2165.23, 2165.24, 2165.23
2165.26, 2165.26, 2165.26, 2165.43, 2165.43, 2165.43
2165.46, 2165.46, 2165.46, 2165.62, 2165.62, 2165.62
2165.65, 2165.65, 2165.65, 2165.81, 2165.81, 2165.81
2165.83, 2165.83, 2165.83, 2166, 2166, 2166
2166.02, 2166.02, 2166.03, 2166.2, 2166.2, 2166.21
2166.23, 2166.23, 2166.23, 2166.4, 2166.4, 2166.4
2166.43, 2166.43, 2166.43, 2166.61, 2166.61, 2166.61
2166.63, 2166.63, 2166.63, 2166.81, 2166.8, 2166.83
2166.86, 2166.86, 2166.86, 2167.03, 2167.03, 2167.03
2167.05, 2167.05, 2167.05, 2167.22, 2167.22, 2167.22
2167.24, 2167.24, 2167.24, 2167.4, 2167.41, 2167.4
2167.43, 2167.43, 2167.43, 2167.6, 2167.6, 2167.6
2167.62, 2167.62, 2167.62, 2167.79, 2167.79, 2167.79
2167.81, 2167.81, 2167.82, 2167.99, 2167.98, 2167.98
2168.01, 2168.01, 2168.01, 2168.18, 2168.18, 2168.18
2168.2, 2168.2, 2168.2, 2168.37, 2168.37, 2168.37
2168.39, 2168.39, 2168.4, 2168.56, 2168.56, 2168.56
2168.59, 2168.59, 2168.59, 2168.76, 2168.76, 2168.76
2168.78, 2168.78, 2168.78, 2168.95, 2168.95, 2168.95
2168.97, 2168.97, 2168.97, 2169.14, 2169.14, 2169.14
2169.16, 2169.16, 2169.16, 2169.33, 2169.33, 2169.33
2169.35, 2169.35, 2169.35, 2169.62, 2169.61, 2169.57
2169.64, 2169.64, 2169.64, 2169.86, 2169.86, 2169.86
2169.88, 2169.88, 2169.88, 2170.08, 2170.08, 2170.09
2170.11, 2170.11, 2170.11, 2170.32, 2170.31, 2170.31
2170.35, 2170.35, 2170.35, 2170.55, 2170.55, 2170.55
2170.57, 2170.57, 2170.57, 2170.77, 2170.77, 2170.77
2170.79, 2170.79, 2170.8, 2170.99, 2170.99, 2170.99
2171.02, 2171.02, 2171.02, 2171.21, 2171.21, 2171.22
2171.24, 2171.24, 2171.24, 2171.44, 2171.44, 2171.44
2171.47, 2171.47, 2171.47, 2171.67, 2171.67, 2171.67
2171.7, 2171.7, 2171.7, 2171.94, 2171.94, 2171.9
2171.96, 2171.96, 2171.96, 2172.2, 2172.2, 2172.16
2172.22, 2172.22, 2172.22, 2172.56, 2172.55, 2172.47
2172.58, 2172.58, 2172.58, 2172.87, 2172.91, 2172.83
2172.93, 2172.93, 2172.93, 2173.17, 2173.17, 2173.12
2173.19, 2173.19, 2173.19, 2173.39, 2173.39, 2173.39
2173.41, 2173.41, 2173.41, 2173.61, 2173.61, 2173.61
2173.63, 2173.63, 2173.63, 2173.86, 2173.83, 2173.83
2173.88, 2173.88, 2173.88, 2174.08, 2174.08, 2174.08
2174.11, 2174.11, 2174.11, 2174.35, 2174.35, 2174.32
2174.38, 2174.38, 2174.38, 2174.57, 2174.57, 2174.58
2174.6, 2174.6, 2174.6, 2174.8, 2174.8, 2174.79
2174.83, 2174.83, 2174.83, 2175.04, 2175.03, 2175.02
2175.06, 2175.06, 2175.06, 2175.28, 2175.28, 2175.23
2175.31, 2175.31, 2175.31, 2175.52, 2175.52, 2175.48
2175.55, 2175.55, 2175.55, 2175.76, 2175.77, 2175.71
2175.79, 2175.79, 2175.79, 2175.99, 2175.99, 2175.96
2176.02, 2176.02, 2176.02, 2176.22, 2176.22, 2176.18
2176.24, 2176.24, 2176.24, 2176.45, 2176.45, 2176.4
2176.47, 2176.47, 2176.47, 2176.69, 2176.68, 2176.64
2176.71, 2176.71, 2176.71, 2176.93, 2176.92, 2176.88
2176.95, 2176.95, 2176.95, 2177.15, 2177.16, 2177.12
