Voltage 2,Current
1.7138879580389015,-9.308499737507652e-07
1.7166657357666795,-9.308999735664375e-07
1.7194435134944575,-9.309499733821105e-07
1.7222212912222368,-9.30999971421426e-07
1.724999068950012,-9.310499739016344e-07
1.7277768466777907,-9.310999730511725e-07
1.7305546244055696,-9.311499722007117e-07
1.7333324021333483,-9.3119997135025e-07
1.7361101798611247,-9.312499722761463e-07
1.7388879575889018,-9.312999732020414e-07
1.7416657353166807,-9.313499723515796e-07
1.7444435130444575,-9.313999723892983e-07
1.7472212907722355,-9.314499726490596e-07
1.749999068500013,-9.31499972908821e-07
1.7527768462277924,-9.315499713922264e-07
1.75555462395557,-9.315999716519871e-07
1.7583324016833455,-9.316499736881069e-07
1.7611101794111232,-9.316999739478685e-07
1.7638879571389032,-9.317499715430954e-07
1.7666657348666794,-9.317999729130788e-07
1.7694435125944559,-9.318499742830633e-07
1.772221290322234,-9.318999738766926e-07
1.7749990680500125,-9.319499734703201e-07
1.7777768457777907,-9.31999973063947e-07
1.7805546235055676,-9.320499735457536e-07
1.7833324012333465,-9.320999724732477e-07
1.7861101789611236,-9.321499731770999e-07
1.7888879566889022,-9.321999721045937e-07
1.791665734416679,-9.322499728084442e-07
1.7944435121444584,-9.32299971735938e-07
1.7972212898722355,-9.323499724397886e-07
1.7999990676000115,-9.323999740318194e-07
1.8027768453277908,-9.324499722931792e-07
1.8055546230555688,-9.32499972330896e-07
1.8083324007833448,-9.325499741449705e-07
1.811110178511124,-9.325999724063305e-07
1.8138879562389016,-9.326499724440473e-07
1.8166657339666787,-9.326999731478989e-07
1.819443511694456,-9.327499742958384e-07
1.822221289422234,-9.327999736674225e-07
1.824999067150014,-9.328499712626493e-07
1.8277768448777905,-9.328999724105892e-07
1.8305546226055676,-9.329499735585291e-07
1.8333324003333475,-9.329999711537561e-07
1.8361101780611229,-9.330499731898743e-07
1.838887955788902,-9.330999718953225e-07
1.8416657335166795,-9.331499723771304e-07
1.8444435112444568,-9.331999728589362e-07
